Anodizado
Fecha: 24-Sep-2018 11:46:11
Tensión	Corriente
6.000000e+001	4.464660e-003
6.000000e+001	4.442220e-003
6.000000e+001	4.423320e-003
6.000000e+001	4.407710e-003
6.000000e+001	4.392570e-003
6.000000e+001	4.376090e-003
6.000000e+001	4.361660e-003
6.000000e+001	4.342690e-003
6.000000e+001	4.327080e-003
6.000000e+001	4.317490e-003
6.000000e+001	4.302170e-003
6.000000e+001	4.289720e-003
6.000000e+001	4.275250e-003
6.000000e+001	4.261060e-003
6.000000e+001	4.249530e-003
6.000000e+001	4.237030e-003
6.000000e+001	4.222730e-003
6.000000e+001	4.205010e-003
6.000000e+001	4.191580e-003
6.000000e+001	4.179700e-003
6.000000e+001	4.167920e-003
6.000000e+001	4.155280e-003
6.000000e+001	4.144480e-003
6.000000e+001	4.135960e-003
6.000000e+001	4.124020e-003
6.000000e+001	4.112540e-003
6.000000e+001	4.103310e-003
6.000000e+001	4.093470e-003
6.000000e+001	4.083610e-003
6.000000e+001	4.072730e-003
6.000000e+001	4.061160e-003
6.000000e+001	4.055420e-003
6.000000e+001	4.041160e-003
6.000000e+001	4.027240e-003
6.000000e+001	4.016280e-003
6.000000e+001	4.010200e-003
6.000000e+001	4.001100e-003
6.000000e+001	3.994000e-003
6.000000e+001	3.980450e-003
6.000000e+001	3.969770e-003
6.000000e+001	3.961860e-003
6.000000e+001	3.954350e-003
6.000000e+001	3.943370e-003
6.000000e+001	3.937400e-003
6.000000e+001	3.929550e-003
6.000000e+001	3.925270e-003
6.000000e+001	3.918140e-003
6.000000e+001	3.913590e-003
6.000000e+001	3.905900e-003
6.000000e+001	3.892440e-003
6.000000e+001	3.891960e-003
6.000000e+001	3.887020e-003
6.000000e+001	3.879730e-003
6.000000e+001	3.875590e-003
6.000000e+001	3.867060e-003
6.000000e+001	3.861120e-003
6.000000e+001	3.856770e-003
6.000000e+001	3.854000e-003
6.000000e+001	3.848980e-003
6.000000e+001	3.843480e-003
6.000000e+001	3.837580e-003
6.000000e+001	3.830190e-003
6.000000e+001	3.827680e-003
6.000000e+001	3.824190e-003
6.000000e+001	3.819610e-003
6.000000e+001	3.812090e-003
6.000000e+001	3.809470e-003
6.000000e+001	3.806710e-003
6.000000e+001	3.801620e-003
6.000000e+001	3.799920e-003
6.000000e+001	3.797030e-003
6.000000e+001	3.793920e-003
6.000000e+001	3.792040e-003
6.000000e+001	3.788510e-003
6.000000e+001	3.785810e-003
6.000000e+001	3.782710e-003
6.000000e+001	3.780280e-003
6.000000e+001	3.775840e-003
6.000000e+001	3.772380e-003
6.000000e+001	3.769880e-003
6.000000e+001	3.769780e-003
6.000000e+001	3.766590e-003
6.000000e+001	3.763950e-003
6.000000e+001	3.767720e-003
6.000000e+001	3.763980e-003
6.000000e+001	3.765150e-003
6.000000e+001	3.762330e-003
6.000000e+001	3.758500e-003
6.000000e+001	3.757740e-003
6.000000e+001	3.757220e-003
6.000000e+001	3.758530e-003
6.000000e+001	3.753270e-003
6.000000e+001	3.752900e-003
6.000000e+001	3.754060e-003
6.000000e+001	3.754370e-003
6.000000e+001	3.755510e-003
6.000000e+001	3.754780e-003
6.000000e+001	3.757640e-003
6.000000e+001	3.757630e-003
6.000000e+001	3.759310e-003
6.000000e+001	3.759090e-003
6.000000e+001	3.759140e-003
6.000000e+001	3.761330e-003
6.000000e+001	3.767630e-003
