Anodizado
Fecha: 08-Jan-2014 10:41:06
Tensión	Corriente
2.533333e+001	1.826370e-003
2.566667e+001	1.868800e-003
2.600000e+001	1.896640e-003
2.633333e+001	1.913590e-003
2.666667e+001	1.936780e-003
2.700000e+001	1.965440e-003
2.733333e+001	1.989510e-003
2.766667e+001	2.011240e-003
2.800000e+001	2.042350e-003
2.833333e+001	2.049930e-003
2.866667e+001	2.066290e-003
2.900000e+001	2.103420e-003
2.933333e+001	2.140810e-003
2.966667e+001	2.182510e-003
3.000000e+001	2.178250e-003
3.033333e+001	2.204160e-003
3.066667e+001	2.237660e-003
3.100000e+001	2.281480e-003
3.133333e+001	2.333790e-003
3.166667e+001	2.371640e-003
3.200000e+001	2.397110e-003
3.233333e+001	2.413520e-003
3.266667e+001	2.448090e-003
3.300000e+001	2.484240e-003
3.333333e+001	2.528070e-003
3.366667e+001	2.528310e-003
3.400000e+001	2.550850e-003
3.433333e+001	2.578860e-003
3.466667e+001	2.611370e-003
3.500000e+001	2.662790e-003
3.533333e+001	2.676990e-003
3.566667e+001	2.724790e-003
3.600000e+001	2.737790e-003
3.633333e+001	2.775320e-003
3.666667e+001	2.825320e-003
3.700000e+001	2.858320e-003
3.733333e+001	2.871870e-003
3.766667e+001	2.894610e-003
3.800000e+001	2.909430e-003
3.833333e+001	2.950400e-003
3.866667e+001	3.008100e-003
3.900000e+001	3.025300e-003
3.933333e+001	3.064570e-003
3.966667e+001	3.075130e-003
4.000000e+001	3.081460e-003
4.033333e+001	3.098430e-003
4.066667e+001	3.151330e-003
4.100000e+001	3.189460e-003
4.133333e+001	3.202280e-003
4.166667e+001	3.228050e-003
4.200000e+001	3.238880e-003
4.233333e+001	3.269090e-003
4.266667e+001	3.332520e-003
4.300000e+001	3.394480e-003
4.333333e+001	3.402000e-003
4.366667e+001	3.399480e-003
4.400000e+001	3.403420e-003
4.433333e+001	3.433960e-003
4.466667e+001	3.527000e-003
4.500000e+001	3.555280e-003
4.533333e+001	3.564350e-003
4.566667e+001	3.565890e-003
4.600000e+001	3.565730e-003
4.633333e+001	3.597690e-003
4.666667e+001	3.702440e-003
4.700000e+001	3.726100e-003
4.733333e+001	3.738970e-003
4.766667e+001	3.731370e-003
4.800000e+001	3.744460e-003
4.833333e+001	3.768690e-003
4.866667e+001	3.855040e-003
4.900000e+001	3.812440e-003
4.933333e+001	3.827380e-003
4.966667e+001	3.827120e-003
5.000000e+001	3.840070e-003
5.033333e+001	3.890510e-003
5.066667e+001	4.002180e-003
5.100000e+001	3.998700e-003
5.133333e+001	4.033190e-003
5.166667e+001	4.043050e-003
5.200000e+001	4.051920e-003
5.233333e+001	4.131410e-003
5.266667e+001	4.205110e-003
5.300000e+001	4.288720e-003
5.333333e+001	4.295560e-003
5.366667e+001	4.299230e-003
5.400000e+001	4.310820e-003
5.433333e+001	4.319020e-003
5.466667e+001	4.376830e-003
5.500000e+001	4.407050e-003
5.533333e+001	4.439100e-003
5.566667e+001	4.460210e-003
5.600000e+001	4.470190e-003
5.633333e+001	4.475220e-003
5.666667e+001	4.532320e-003
5.700000e+001	4.503980e-003
5.733333e+001	4.526210e-003
5.766667e+001	4.548460e-003
5.800000e+001	4.581160e-003
5.833333e+001	4.654920e-003
5.866667e+001	4.686930e-003
5.900000e+001	4.699180e-003
5.933333e+001	4.743040e-003
5.966667e+001	4.757080e-003
6.000000e+001	4.770100e-003
6.000000e+001	4.833840e-003
6.000000e+001	4.793270e-003
6.000000e+001	4.771120e-003
6.000000e+001	4.766440e-003
6.000000e+001	4.758290e-003
6.000000e+001	4.777050e-003
6.000000e+001	4.808610e-003
6.000000e+001	4.707540e-003
6.000000e+001	4.676130e-003
6.000000e+001	4.681060e-003
6.000000e+001	4.697230e-003
6.000000e+001	4.726570e-003
6.000000e+001	4.759240e-003
6.000000e+001	4.822610e-003
6.000000e+001	4.827350e-003
6.000000e+001	4.754740e-003
6.000000e+001	4.723420e-003
6.000000e+001	4.674560e-003
6.000000e+001	4.727590e-003
6.000000e+001	4.653440e-003
6.000000e+001	4.624760e-003
6.000000e+001	4.620530e-003
6.000000e+001	4.600280e-003
6.000000e+001	4.663840e-003
6.000000e+001	4.717790e-003
6.000000e+001	4.776980e-003
6.000000e+001	4.748050e-003
6.000000e+001	4.741040e-003
6.000000e+001	4.670820e-003
6.000000e+001	4.754200e-003
6.000000e+001	4.750230e-003
6.000000e+001	4.745440e-003
6.000000e+001	4.735470e-003
6.000000e+001	4.701350e-003
6.000000e+001	4.696690e-003
6.000000e+001	4.726390e-003
6.000000e+001	4.641540e-003
6.000000e+001	4.608230e-003
6.000000e+001	4.636990e-003
6.000000e+001	4.639650e-003
6.000000e+001	4.670360e-003
6.000000e+001	4.722210e-003
6.000000e+001	4.769020e-003
6.000000e+001	4.755310e-003
6.000000e+001	4.712510e-003
6.000000e+001	4.648900e-003
6.000000e+001	4.726140e-003
6.000000e+001	4.679660e-003
6.000000e+001	4.644820e-003
6.000000e+001	4.634740e-003
6.000000e+001	4.625160e-003
6.000000e+001	4.621370e-003
6.000000e+001	4.664700e-003
6.000000e+001	4.723840e-003
6.000000e+001	4.781360e-003
6.000000e+001	4.682900e-003
6.000000e+001	4.635820e-003
6.000000e+001	4.634390e-003
6.000000e+001	4.671660e-003
6.000000e+001	4.707300e-003
6.000000e+001	4.672390e-003
6.000000e+001	4.614070e-003
6.000000e+001	4.655320e-003
6.000000e+001	4.638380e-003
6.000000e+001	4.684700e-003
6.000000e+001	4.773350e-003
6.000000e+001	4.761260e-003
6.000000e+001	4.782740e-003
6.000000e+001	4.748850e-003
6.000000e+001	4.768770e-003
6.000000e+001	4.752540e-003
6.000000e+001	4.731940e-003
6.000000e+001	4.806360e-003
6.000000e+001	4.801700e-003
6.000000e+001	4.813270e-003
6.000000e+001	4.791750e-003
6.000000e+001	4.715270e-003
6.000000e+001	4.686860e-003
6.000000e+001	4.660440e-003
6.000000e+001	4.674950e-003
6.000000e+001	4.662150e-003
6.000000e+001	4.640430e-003
6.000000e+001	4.691930e-003
6.000000e+001	4.704510e-003
6.000000e+001	4.760900e-003
6.000000e+001	4.844010e-003
6.000000e+001	4.895150e-003
6.000000e+001	4.858380e-003
6.000000e+001	4.794220e-003
6.000000e+001	4.795850e-003
6.000000e+001	4.757180e-003
6.000000e+001	4.795240e-003
6.000000e+001	4.812120e-003
6.000000e+001	4.817720e-003
6.000000e+001	4.815230e-003
6.000000e+001	4.792300e-003
6.000000e+001	4.790110e-003
6.000000e+001	4.778560e-003
6.000000e+001	4.752340e-003
6.000000e+001	4.740000e-003
6.000000e+001	4.774160e-003
6.000000e+001	4.739060e-003
6.000000e+001	4.678310e-003
6.000000e+001	4.664620e-003
6.000000e+001	4.739750e-003
6.000000e+001	4.774140e-003
6.000000e+001	4.721000e-003
6.000000e+001	4.775610e-003
6.000000e+001	4.791990e-003
6.000000e+001	4.773570e-003
6.000000e+001	4.725860e-003
6.000000e+001	4.761060e-003
6.000000e+001	4.754480e-003
6.000000e+001	4.794330e-003
6.000000e+001	4.788160e-003
6.000000e+001	4.769950e-003
6.000000e+001	4.742830e-003
6.000000e+001	4.708920e-003
6.000000e+001	4.692870e-003
6.000000e+001	4.696930e-003
6.000000e+001	4.732340e-003
6.000000e+001	4.754450e-003
6.000000e+001	4.771260e-003
6.000000e+001	4.833620e-003
